43,"http://twitter.com/Erefajuliet206/statuses/543468211921235968","http://twitter.com/Erefajuliet206/statuses/543468211921235968","2014-12-12 14:11:33","Erefajuliet206","RT @Nigeriatalki: ------ Fwd: 26 Nigerians Deported from Sudan Over Ebola Concerns http://t.co/sb0v1YHrhj","RT @Nigeriatalki: ------ Fwd: 26 Nigerians Deported from Sudan Over Ebola Concerns http://t.co/sb0v1YHrhj","Twitter for BlackBerry®","e6b34761eceec52193cdc7517031ee12","","","","","","","","","","","",
44,"http://twitter.com/stopebolapgh/statuses/543468211274919936","http://twitter.com/stopebolapgh/statuses/543468211274919936","2014-12-12 14:11:33","stopebolapgh","Sierra Leone Area to Hold 2-Week Ebola \'Lockdown\' - ABC News http://t.co/UunjWKE075 via @ABC","Sierra Leone Area to Hold 2-Week Ebola \'Lockdown\' - ABC News http://t.co/UunjWKE075 via @ABC","Twitter for Websites","2ea9709841150143c66cc3814a9adcc7","","","","","","","","","","","",
45,"http://twitter.com/GabeVerduzco2/statuses/543468207898513408","http://twitter.com/GabeVerduzco2/statuses/543468207898513408","2014-12-12 14:11:32","GabeVerduzco2","Cure Ebola with my plasma","Cure Ebola with my plasma","Twitter for iPhone","04dbd2c88b128d9e3ec13e03bcf0b596","","","","","","","","","","","",
46,"http://twitter.com/technologytrix/statuses/543468199149584384","http://twitter.com/technologytrix/statuses/543468199149584384","2014-12-12 14:11:30","technologytrix","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/zB3Cce6lEI #mashable #tech http://t.co/KVcWgDNiZB","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/zB3Cce6lEI #mashable #tech http://t.co/KVcWgDNiZB","IFTTT","43507089ea2c27a5d00e1b19ef8f920f","","","","","","","","","","","",
47,"http://twitter.com/csmithstraight/statuses/543468198222249984","http://twitter.com/csmithstraight/statuses/543468198222249984","2014-12-12 14:11:30","csmithstraight","RT @ubcaplaceofmind: The #UBC community is fighting Ebola – here and on the ground. @ubcspph http://t.co/X8x7W8HqGq http://t.co/9JgXNu0pKW","RT @ubcaplaceofmind: The #UBC community is fighting Ebola – here and on the ground. @ubcspph http://t.co/X8x7W8HqGq http://t.co/9JgXNu0pKW","Twitter Web Client","abcb8b36a6db6fd7f6612538d4d7444a","","","","","","","","","","","",
48,"http://twitter.com/defzy/statuses/543468191704686592","http://twitter.com/defzy/statuses/543468191704686592","2014-12-12 14:11:28","defzy","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/If4Uc9o3pE","Michel du Cille captured the daily heartbreak of Ebola in Liberia http://t.co/If4Uc9o3pE","IFTTT","070d038b4a3d53337dc8c87e27fd58b8","","","","","","","","","","","",
49,"http://twitter.com/ShazahW/statuses/543468187757854720","http://twitter.com/ShazahW/statuses/543468187757854720","2014-12-12 14:11:27","ShazahW","The world forgot about Ebola!!! That shit just disappeared! See AmeriKKKa trying to distract you once again.","The world forgot about Ebola!!! That shit just disappeared! See AmeriKKKa trying to distract you once again.","Twitter for iPhone","a51ea90054e3f01a677471abcea99c66","","","","","","","","","","","",
50,"http://twitter.com/BernTerry/statuses/543468187351019520","http://twitter.com/BernTerry/statuses/543468187351019520","2014-12-12 14:11:27","BernTerry","RT @OCEANUSLive: Why a robot and an app called JEDI have joined the front lines of Africa\'s Ebola outbreak http://t.co/dloir4auWv by C. Bak…","RT @OCEANUSLive: Why a robot and an app called JEDI have joined the front lines of Africa\'s Ebola outbreak http://t.co/dloir4auWv by C. Bak…","Twitter Web Client","6b30d829618c71d012dad623cf8881cd","","","","","","","","","","","",
51,"http://twitter.com/cjtg2013/statuses/543468185325142016","http://twitter.com/cjtg2013/statuses/543468185325142016","2014-12-12 14:11:27","cjtg2013","RT @LadyDeLaTierra: I said it from the beginning #distraction #ebola #CDC #CDCwhistleblower #CDCfraud #distraction #vaccines http://t.co/48…","RT @LadyDeLaTierra: I said it from the beginning #distraction #ebola #CDC #CDCwhistleblower #CDCfraud #distraction #vaccines http://t.co/48…","Twitter Web Client","1981ac95e166649039db86582c140242","","","","","","","","","","","",
52,"http://twitter.com/loshmy1/statuses/543468183882334209","http://twitter.com/loshmy1/statuses/543468183882334209","2014-12-12 14:11:26","loshmy1","@kapricanka Ebola","@kapricanka Ebola","Twitter for Android","6b04e20584ed0c78d9a2775e0778f2e1","","","","","","","","","","","",
